query,lat,lon,lat_min,lat_max,lon_min,lon_max
Ashby Av and College Av (55651) Berkeley,37.8570133,-122.252661,37.8569633,37.8570633,-122.252711,-122.252611
El Cerrito Del Norte Bart Station El Cerrito,37.9248921,-122.3169619,37.9248421,37.9249421,-122.3170119,-122.3169119
"23rd Ave, Oakland, CA CA USA",37.7724878,-122.2359231,37.7721965,37.7725853,-122.2361283,-122.2358735
E Line CA USA,38.2814966,-121.966617,38.2814966,38.2815168,-121.9685023,-121.966617
Union Landing Transit Center (55744) Union City,37.5987701,-122.066295,37.5987201,37.5988201,-122.066345,-122.066245
11th St and Jackson St (52737) Oakland,NA,NA,NA,NA,NA,NA
San Pablo Av and El Portal Dr (56757) San Pablo,37.9669152,-122.3441846,37.9668652,37.9669652,-122.3442346,-122.3441346
Shattuck Av and Allston Way (55555) Berkeley,37.8690829,-122.2677156,37.8690329,37.8691329,-122.2677656,-122.2676656
San Pablo Av and Stanford Av (55547) Oakland,37.840473,-122.283064,37.840423,37.840523,-122.283114,-122.283014
D St and Meek Av (55390) Hayward,37.6644717,-122.0875108,37.6644217,37.6645217,-122.0875608,-122.0874608
Ashby Av and San Pablo Av (52300) Berkeley,37.8521703,-122.2862468,37.8521203,37.8522203,-122.2862968,-122.2861968
Macarthur and 55th CA USA,37.7776442,-122.1881126,37.7775942,37.7776942,-122.1881626,-122.1880626
University Av and Martin Luther King Jr Way (57557) Berkeley,NA,NA,NA,NA,NA,NA
MacArthur Blvd:Richard\'s Gate (Mills College) CA USA,NA,NA,NA,NA,NA,NA
"9 Canyon Rd, Berkeley CA USA",37.869742,-122.24951505108695,37.8696549,37.8698419,-122.2495998,-122.2493517
Walnut Av and Paseo Padre Pkwy (52788) Fremont,37.552732,-121.9770345,37.552682,37.552782,-121.9770845,-121.9769845
College Av and Chabot Rd (50955) Oakland,37.8472049,-122.2521553,37.8471549,37.8472549,-122.2522053,-122.2521053
UC campus Berkeley,37.8683666,-122.2605405,37.8683166,37.8684166,-122.2605905,-122.2604905
Bancroft Way and Dana St (55593) Berkeley,37.8684577,-122.2619131,37.8684077,37.8685077,-122.2619631,-122.2618631
Park St and Otis Dr (57797) Alameda,NA,NA,NA,NA,NA,NA
Monroe Av and 10th St (51768) Albany,37.8843651,-122.2988574,37.8843151,37.8844151,-122.2989074,-122.2988074
Solano Av and Santa Fe Av (55905) Albany,NA,NA,NA,NA,NA,NA
Ashby Av and Acton St (54954) Berkeley,37.8531617,-122.2809724,37.8531117,37.8532117,-122.2810224,-122.2809224
San Leandro St and Coliseum BART Station (55663) Oakland,NA,NA,NA,NA,NA,NA
64th Street/Christie Ave CA USA,NA,NA,NA,NA,NA,NA
Wood St and 12th St (50206) Oakland,37.8120275,-122.2989402,37.8119775,37.8120775,-122.2989902,-122.2988902
San Pablo at University Berkeley,NA,NA,NA,NA,NA,NA
Lakeshore Ave &amp; E 18th CA USA,-26.664227500000003,153.06594080010666,-26.6656057,-26.6628349,153.0634732,153.0674118
82nd Av and Olive St (59223) Oakland,37.7590525,-122.1723742,37.7590025,37.7591025,-122.1724242,-122.1723242
Christie Av and 64th St (54434) Emeryville,37.8437058,-122.2958255,37.8436558,37.8437558,-122.2958755,-122.2957755
Solano Av and Cornell Av (55730) Albany,NA,NA,NA,NA,NA,NA
Test CGA CA USA,NA,NA,NA,NA,NA,NA
downtown Oakland CA USA,37.8036295,-122.2715244,37.7936295,37.8136295,-122.2815244,-122.2615244
Broadway and 25th Oakland,37.8139687,-122.265351,37.8139187,37.8140187,-122.265401,-122.265301
Gilman St and Kain St Berkeley,NA,NA,NA,NA,NA,NA
Shattuck:Center CA USA,37.8480994,-122.265547,37.8445156,37.8520303,-122.2660822,-122.2650837
Heinz Ave Berkeley,37.854155,-122.2885838,37.8539299,37.8543091,-122.2896814,-122.2878302
Salesforce Transit Center (50032) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
Salesforce Transit Center (50017) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
DECOTO RD. & FREMONT BLVD. (51561) CA USA,37.5659579,-122.0367202,37.5655935,37.5659579,-122.0370198,-122.0367202
Gilman St and Neilson St (53367) Berkeley,37.8812402,-122.2889677,37.8811902,37.8812902,-122.2890177,-122.2889177
7th St and Cutter Way (57288) Berkeley,NA,NA,NA,NA,NA,NA
Alameda South Shore Center and Kohl's (50300) Alameda,NA,NA,NA,NA,NA,NA
High St Oakland,37.7650798,-122.2243655,37.7648689,37.7650798,-122.2246045,-122.2243655
Colusa:Solano Berkeley,37.8913317,-122.2787981,37.8912817,37.8913817,-122.2788481,-122.2787481
Buena Vista Av and Park St (51727) Alameda,NA,NA,NA,NA,NA,NA
40th and San Pablo CA USA,NA,NA,NA,NA,NA,NA
40th and San Pablo CA USA,NA,NA,NA,NA,NA,NA
46th & International Oakland,35.6357,51.3542007,35.6356071,35.6357,51.3536475,51.3552716
na Oakland,40.4470403,-79.9533557,40.4413628,40.4603095,-79.9633837,-79.9465034
Casino CA USA,39.0203378,-122.8885494,39.0203378,39.0210501,-122.8885504,-122.8885494
Ashby and San Pablo Berkeley,37.8510157,-122.2910977,37.8507127,37.8510157,-122.29183,-122.2910977
N/A CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
West Oakland BART CA USA,37.8052943,-122.2956635,37.8052443,37.8053443,-122.2957135,-122.2956135
165th and East 14th CA USA,NA,NA,NA,NA,NA,NA
Ardenwood P & R Lot (51397) Fremont,30.44699325,-91.12953262338013,30.4447368,30.4499176,-91.1334552,-91.1256825
Fremont Blvd Fremont,37.5666145,-122.0236154,37.5661638,37.5671423,-122.024688,-122.0227034
Grand Av and Staten Av (51351) Oakland,37.8088757,-122.2536126,37.8088257,37.8089257,-122.2536626,-122.2535626
Aurora Drive and Marina Blvd San Leandro,37.703184,-122.1854927,37.703134,37.703234,-122.1855427,-122.1854427
Shattuck Av and Allston Way (55555) Berkeley,37.8690829,-122.2677156,37.8690329,37.8691329,-122.2677656,-122.2676656
San Leandro St and Coliseum BART Walkway (59599) Oakland,NA,NA,NA,NA,NA,NA
Solano Av and Colusa Av (57799) Berkeley,NA,NA,NA,NA,NA,NA
Allston Way and Shattuck Av (51096) Emeryville,NA,NA,NA,NA,NA,NA
International Blvd and 90th Av (50164) Oakland,37.7495108,-122.1741503,37.7494608,37.7495608,-122.1742003,-122.1741003
Milpitas Bart CA USA,NA,NA,NA,NA,NA,NA
Commerce Drive and Ardenwood CA USA,NA,NA,NA,NA,NA,NA
Fremont Bart CA USA,37.5575875,-121.9772771,37.5575375,37.5576375,-121.9773271,-121.9772271
Decoto Rd and Perry Rd (55295) Union City,NA,NA,NA,NA,NA,NA
Hayward BART Station (50511) Hayward,37.669764,-122.086625,37.669714,37.669814,-122.086675,-122.086575
Ardenwood Park Newark,37.5518722,-122.052378,37.5518305,37.5521644,-122.0529681,-122.0522939
Bayo Vista Av and Harrison St (59556) Oakland,37.8212165,-122.2503766,37.8211665,37.8212665,-122.2504266,-122.2503266
Salesforce Transit Center (50008) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
Outside Target CA USA,NA,NA,NA,NA,NA,NA
"3356 Adeline St, Berkeley Berkeley",37.8475052,-122.27235222908341,37.8473784,37.84764,-122.2724986,-122.2721807
Richmond BART Station (51646) Richmond,37.9364829,-122.3538432,37.9364329,37.9365329,-122.3538932,-122.3537932
Ashby:King Berkeley,37.85442215,-122.27138105701337,37.8543375,37.8545033,-122.2715178,-122.2712447
14th St: Willow St CA USA,37.8126786,-122.2964003,37.8126286,37.8127286,-122.2964503,-122.2963503
2nd St:Patricia Ct (55397) CA USA,37.6688454,-122.0654357,37.6687954,37.6688954,-122.0654857,-122.0653857
2nd and Alice Oakland,37.79442,-122.2715463,37.79437,37.79447,-122.2715963,-122.2714963
San Leandro CA USA,37.7249296,-122.1560768,37.6674075,37.7427526,-122.2097346,-122.1225754
Salesforce Transit Center (50032) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
Sm north edsa CA USA,NA,NA,NA,NA,NA,NA
Oakland International Airport (50275) Oakland,37.7131093,-122.2123989,37.7081093,37.7181093,-122.2173989,-122.2073989
San Pablo Casino San Pablo,NA,NA,NA,NA,NA,NA
Arlington Berkeley,42.3517307,-71.0712863,42.3467307,42.3567307,-71.0762863,-71.0662863
College Ave Berkeley,37.8690164,-122.2545783,37.8683449,37.8692976,-122.254608,-122.2544449
Marlow and Foothill in San Leandro CA USA,NA,NA,NA,NA,NA,NA
na CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
E 14th St & 167th Av (50770) Ashland,40.5876898,-73.9552431,40.5876898,40.5878773,-73.955267,-73.9552431
na CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Milpitas Bart  center CA USA,NA,NA,NA,NA,NA,NA
Euclid Av and Acacia Av (58117) Berkeley,37.9006049,-122.2674902,37.9005549,37.9006549,-122.2675402,-122.2674402
San Pablo Ave Berkeley,37.8542843,-122.2874332,37.8535172,37.8543813,-122.2874647,-122.2871874
Niles Blvd and Vallejo St (56619) Fremont,NA,NA,NA,NA,NA,NA
Salesforce Transit Center (50032) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
12th and Central CA USA,34.02486355,-117.14475269408285,34.0246626,34.025063,-117.145567,-117.1440424
On 65 Bus between Oxford St and Euclid &amp; Cragmont CA USA,NA,NA,NA,NA,NA,NA
Not indicated CA USA,NA,NA,NA,NA,NA,NA
Addison St and Oxford St (57566) Berkeley,37.871341,-122.2665597,37.871291,37.871391,-122.2666097,-122.2665097
Market:52nd CA USA,NA,NA,NA,NA,NA,NA
Hesperian Blvd and Paseo Grande (57600) San Lorenzo,37.6788121,-122.1266487,37.6787621,37.6788621,-122.1266987,-122.1265987
Fremont Bart Station CA USA,37.5574802,-121.9766318,37.5524802,37.5624802,-121.9816318,-121.9716318
98th:Bancroft Oakland,37.7487926,-122.1618727,37.7487426,37.7488426,-122.1619227,-122.1618227
San Pablo: San Pablo Dam Road San Pablo,NA,NA,NA,NA,NA,NA
85th and International Oakland,37.7532518,-122.177309,37.7532018,37.7533018,-122.177359,-122.177259
San Leandro BART Station (55504) San Leandro,NA,NA,NA,NA,NA,NA
On 67 Bus between Oxford St and Spruce &amp; Keith CA USA,NA,NA,NA,NA,NA,NA
106th and Foothill Oakland,37.7440457,-122.1487519,37.7439957,37.7440957,-122.1488019,-122.1487019
Telegraph: Ashby Berkeley,37.8562067,-122.2601452,37.8561567,37.8562567,-122.2601952,-122.2600952
Fred Jackson Way and Chesley Av (50655) Richmond,37.9546074,-122.3668921,37.9545574,37.9546574,-122.3669421,-122.3668421
University and MLK Oakland,37.8205823,-122.2664037,37.820532300000004,37.8206323,-122.2664537,-122.2663537
na CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
lake park and lake shore Oakland,NA,NA,NA,NA,NA,NA
Downtown Oakland Oakland,37.8036295,-122.2715244,37.7936295,37.8136295,-122.2815244,-122.2615244
Thomas L Berkley Way (20th St) and Telegraph Av (55558) Oakland,NA,NA,NA,NA,NA,NA
Huntwood Av and Sandoval Way (53392) Hayward,37.621031,-122.055877,37.620981,37.621081,-122.055927,-122.055827
MacArthur:Moses Oakland,37.8290908,-122.2670588,37.8240908,37.8340908,-122.2720588,-122.2620588
Salesforce tower San Francisco,37.78977664999999,-122.39693242456396,37.7894491,37.7901054,-122.3973501,-122.3965136
Fremont Blvd and Bonde Way (55145) Fremont,37.5589227,-122.0085683,37.5588727,37.5589727,-122.0086183,-122.0085183
Mowry Av and Paseo Padre Pkwy (55215) Fremont,37.5555459,-121.9824935,37.5554959,37.5555959,-121.9825435,-121.9824435
Paseo Padre Pkwy and Mowry Av (56631) Fremont,37.5551864,-121.9840069,37.5551364,37.5552364,-121.9840569,-121.9839569
Bay st & Powell Emeryville,40.8081888,-74.208741,40.8031888,40.8131888,-74.213741,-74.203741
Salesforce Transit Center (50008) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
6th St and University Av (55065) CA USA,37.8683069,-122.2976882,37.8682569,37.8683569,-122.2977382,-122.2976382
"23 Greenbank Ave, Piedmont CA USA",37.82670265,-122.24520540304454,37.8266094,37.8267976,-122.2453299,-122.2450657
Salesforce Transit Center (50035) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
Seminary Av and E 17th St (55624) Oakland,37.7667078,-122.1973824,37.7666578,37.7667578,-122.1974324,-122.1973324
Salesforce Transit Center San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
Otis Dr and Larchmont Isle (53113) Alameda,37.7652424,-122.2677706,37.7651924,37.7652924,-122.2678206,-122.2677206
Sales force Transit CA USA,NA,NA,NA,NA,NA,NA
Richmond Transit Center Richmond,49.131845999999996,-123.10114488686816,49.1310252,49.132295,-123.101747,-123.1006738
University Av and 6th St (51105) Berkeley,37.8679427,-122.297351,37.8678927,37.8679927,-122.297401,-122.297301
151 Crestmont Dr. CA USA,37.80443495,-122.1810208323613,37.8043625,37.8045074,-122.1811045,-122.180907
Oakland and Monte Vista Oakland,37.821168,-122.2485353,37.821118,37.821218,-122.2485853,-122.2484853
Rockridge Bart Station CA USA,37.8441179,-122.2520062,37.8440679,37.8441679,-122.2520562,-122.2519562
Central Av and Carlson Blvd (52033) El Cerrito,37.9019341,-122.3050039,37.9018841,37.9019841,-122.3050539,-122.3049539
San Leandro BART stop CA USA,37.7215513,-122.160358,37.7215013,37.7216013,-122.160408,-122.160308
Solano CA USA,38.2218938,-121.9163555,38.0319006,38.540307,-122.4070422,-121.5932881
7th and ashby Berkeley,37.8529812,-122.269711,37.8479812,37.8579812,-122.274711,-122.264711
International and Seminary San Leandro,NA,NA,NA,NA,NA,NA
N/A CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
Oakland and Monta Vista Oakland,NA,NA,NA,NA,NA,NA
Broadway and 51st St (51986) Oakland,37.8340953,-122.2527778,37.8340453,37.8341453,-122.2528278,-122.2527278
Mowry Av and Paseo Padre Pkwy (55215) Fremont,37.5555459,-121.9824935,37.5554959,37.5555959,-121.9825435,-121.9824435
Park Blvd and Elsinore Walk (59939) Oakland,37.8101955,-122.2172136,37.8101455,37.8102455,-122.2172636,-122.2171636
Kiser CA USA,33.746829,-117.781653,33.7463944,33.7471089,-117.7819507,-117.7812939
Na CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
32rd and Market Oakland,NA,NA,NA,NA,NA,NA
West Gate Plaza CA USA,32.7273565,-117.1109043,32.727352,32.7274106,-117.1115266,-117.110313
University Av and Acton St (51573) Berkeley,37.87005,-122.2839074,37.87,37.8701,-122.2839574,-122.2838574
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Shattuck and Allston Berkley,NA,NA,NA,NA,NA,NA
Lincoln & Webster CA USA,40.8088861,-96.7077751,40.693767,40.900281,-96.80415,-96.577307
Wood St and 12th St (50206) Oakland,37.8120275,-122.2989402,37.8119775,37.8120775,-122.2989902,-122.2988902
University Av and Grant St (58851) Berkeley,37.8712154,-122.2748915,37.8711654,37.8712654,-122.2749415,-122.2748415
Harbour Way CA USA,37.9403775,-122.3599806,37.9387962,37.9421929,-122.3600119,-122.3599569
Salesforce Transit Center (50028) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
2nd St and Washington St (51632) Oakland,37.7965673,-122.2778501,37.7965173,37.7966173,-122.2779001,-122.2778001
Washington and Fargo San Leandro,37.6881343,-122.1395617,37.6880843,37.6881843,-122.1396117,-122.1395117
Tennyson Hayward,37.6417436,-122.06862639690694,37.6391758,37.6440058,-122.0717487,-122.0653285
San Leandro Blvd San Leandro,37.7215601,-122.160584,37.7165601,37.7265601,-122.165584,-122.155584
High St:International CA USA,NA,NA,NA,NA,NA,NA
Eastmont town center Oakland,37.767574499999995,-122.17682703939445,37.7661096,37.7696757,-122.1793358,-122.1734781
452 5th Avenue CA USA,32.6335,-117.086586,32.63345,32.63355,-117.086636,-117.086536
14th St and Broadway (12th St BART Station) (56600) Oakland,NA,NA,NA,NA,NA,NA
South Hayward BART Station (55116) Hayward,37.634601,-122.056703,37.634551,37.634651,-122.056753,-122.056653
Fremont BART Station (50939) Fremont,37.5574802,-121.9766318,37.5524802,37.5624802,-121.9816318,-121.9716318
Robert Davey Jr Dr and Oyster Pond Rd (55024) Alameda,NA,NA,NA,NA,NA,NA
Mandana CA USA,37.81218735,-122.24182482214806,37.8116686,37.8127858,-122.2424041,-122.2411886
Shellmound CA USA,37.830495,-122.2928991,37.8304119,37.830495,-122.2928991,-122.2928926
Fremont Blvd and Decoto Rd (52660) Fremont,37.5701837,-122.0314598,37.5701337,37.5702337,-122.0315098,-122.0314098
Santa Clara Avenue Alameda,37.7684558,-122.2490502,37.7653387,37.7715513,-122.2561554,-122.2418955
98th Av and Edes Av (59833) Oakland,37.7366836,-122.1827231,37.7366336,37.7367336,-122.1827731,-122.1826731
Webster CA USA,32.721534,-117.0937732,32.711534,32.731534,-117.1037732,-117.0837732
Linda Av and Glen Av (56702) Oakland,37.82635,-122.2497321,37.8263,37.8264,-122.2497821,-122.2496821
Hayward BART Station (55532) Hayward,37.669764,-122.086625,37.669714,37.669814,-122.086675,-122.086575
College & Durant CA USA,43.6606617,-79.3827952,43.6556617,43.6656617,-79.3877952,-79.3777952
Telegraph & Grand Oakland,50.6137302,11.1879499,50.6136802,50.6137802,11.1878999,11.1879999
Unknown CA USA,34.5494417,-118.4155787,34.5450062,34.5537803,-118.4178504,-118.4122833
Unknown CA USA,34.5494417,-118.4155787,34.5450062,34.5537803,-118.4178504,-118.4122833
Unknown CA USA,34.5494417,-118.4155787,34.5450062,34.5537803,-118.4178504,-118.4122833
Santa Clara Av and Stanton St (55994) Alameda,NA,NA,NA,NA,NA,NA
11th St and Jefferson St (51110) Oakland,37.8036582,-122.276263,37.8036082,37.8037082,-122.276313,-122.276213
San Leandro BART Station (56786) San Leandro,NA,NA,NA,NA,NA,NA
Mission CA USA,34.5194362,-118.2409101,34.4994362,34.5394362,-118.2609101,-118.2209101
"1317 San Leandro Blvd, San Leandro CA USA",37.7227047575738,-122.16077301983998,37.722654757574,37.722754757574,-122.16082301984,-122.16072301984
Shellmound at Christie CA USA,NA,NA,NA,NA,NA,NA
College Av and Miles Av (54327) Oakland,37.8454827,-122.2518195,37.8454327,37.8455327,-122.2518695,-122.2517695
Grimmer Blvd and Blacow Rd (59399) Fremont,37.5220367,-121.9688116,37.5219867,37.5220867,-121.9688616,-121.9687616
Marriott Hotel Oakland,14.7253873,121.0103381,14.7253785,14.7256598,121.0103075,121.0106066
BERKELEY CA USA,37.8708393,-122.272863,37.835727,37.9066896,-122.3686793,-122.2341962
Shattuck and Allston Way Berkeley,37.8691827,-122.2684876,37.8691327,37.8692327,-122.2685376,-122.2684376
"Roosevelt Middle School, 1926 E 19th St, Oakland, CA 94606 CA USA",NA,NA,NA,NA,NA,NA
"Macdonald & 25th St, Richmond CA USA",37.8892797,-81.1609347,37.8692797,37.9092797,-81.1809347,-81.1409347
81st St Oakland,42.5924826,-83.2858653,42.5924313,42.5926347,-83.2858653,-83.2858237
20th & Broadway Oakland,26.22429195,-98.31934837773937,26.2234551,26.2248425,-98.3199269,-98.3179449
"1532 Emeric Ave, San Pablo CA USA",37.95410497399136,-122.3546455959016,37.954054973991,37.954154973991,-122.3546955959,-122.3545955959
Rudest driver ever CA USA,NA,NA,NA,NA,NA,NA
Pierce St and Pacific East Mall (56678) Richmond,NA,NA,NA,NA,NA,NA
San Pablo Av and Solano Av (50888) Albany,NA,NA,NA,NA,NA,NA
Telegraph Av and Dwight Way (51555) Berkeley,37.86499,-122.2583646,37.86494,37.86504,-122.2584146,-122.2583146
San Pablo and University CA USA,NA,NA,NA,NA,NA,NA
Ohio ave Richmond,37.9307714,-122.3478165,37.9307531,37.9307714,-122.347886,-122.3476626
San Leandro BART Station (52648) San Leandro,NA,NA,NA,NA,NA,NA
Warm Springs BART Station (51716) Fremont,37.5016091,-121.9368809,37.5013649,37.5018328,-121.9375062,-121.9362123
Oxford St and Virginia St (54303) Berkeley,37.8767712,-122.2665834,37.8767212,37.8768212,-122.2666334,-122.2665334
Salesforce Transit Center (50014) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
Santa Clara Av and 8th St (55675) Alameda,NA,NA,NA,NA,NA,NA
"Roosevelt Middle School, 1926 E 19th St, Oakland, CA 94606 CA USA",NA,NA,NA,NA,NA,NA
San Pablo Dam Rd and Pitt Way (57791) El Sobrante,37.9653344,-122.3120688,37.9652844,37.9653844,-122.3121188,-122.3120188
Solano Ave Albany,37.8892912,-122.3040845,37.8889583,37.889795,-122.3057617,-122.3015778
Castro Valley Blvd and Redwood Rd (59887) Castro Valley,NA,NA,NA,NA,NA,NA
East 14th Oakland,39.0633824,-95.6260668,39.0616983,39.0664638,-95.6278877,-95.6246698
"5901 Christie Ave, Emeryville Emeryville",37.8410443,-122.29569254254434,37.8404841,37.8416046,-122.2959963,-122.2953888
Salesforce Transit Center (50032) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
Milpitas BART (52671) Milpitas,NA,NA,NA,NA,NA,NA
Harrison and MacArthur Oakland,37.8197146,-122.2539479,37.8196646,37.8197646,-122.2539979,-122.2538979
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Oakland International Airport (50275) Oakland,37.7131093,-122.2123989,37.7081093,37.7181093,-122.2173989,-122.2073989
